	Gene	BST_2_cut1	BST_5_cut1	BST_6_cut1	BST_7_cut1	BST_8_cut1	BST_9_cut1	BST_10_cut1	BST_11_cut1	BST_12_cut1	BST_13_cut1	BST_15_cut1	BST_16_cut1	BST_17_cut1	BST_20_cut1	BST_22_cut1	BST_23_cut1	BST_26_cut1	BST_27_cut1	BST_28_cut1	BST_30_cut1	BST_31_cut1	BST_32_cut1	BST_33_cut1	BST_35_cut1	BST_36_cut1	BST_37_cut1	BST_38_cut1	BST_39_cut1	baseMean	log2FoldChange	lfcSE	pvalue	padj
696	hsa-miR-122-5p&iso_3p:+1&iso-23-909U247N0N	3.45107973366357	2.04814433889292	8.35081708200689	3.30823016951126	2.74301181581831	14.9301510339973	0	7.2784721989328	2.4150594662424	42.4817419814958	49.3280431472294	0	2.18129078300477	3.01600817462272	3.44258722817308	5.00061476988187	7.52952125291553	18.0681032923243	12.040012041042	22.3215253314283	1.83121522569965	4.08557522098111	3.01700385697972	15.1609155217764	1.44578401327866	4.20348517097331	0	19.5411121210647	9.25783946328346	-0.000964017840746211	0.0900985181103561	0.942271577237596	0.994988784661932
697	hsa-miR-122-5p&iso_3p:-1&iso-21-909U247NE	18.405758579539	49.1554641334301	79.3327622790654	45.2124789833205	116.578002172278	216.487189992961	20.9152297744316	74.4021602557576	12.075297331212	290.14125906511	510.155814654241	17.0269682609392	51.6238818644463	22.6200613096704	49.3437502704808	58.0071313306297	86.5894944085286	78.6493908018824	106.353439695871	181.147763266591	21.9745827083958	28.5990265468678	65.0027194640177	75.8045776088818	4.33735203983597	49.3909507589364	40.6075493138312	95.7514493932173	88.0604109380132	0.00477423860774167	0.0899368181689614	0.763472846724283	0.942143650605948
698	hsa-miR-122-5p&iso_3p:-2&iso-20-909U247N	4.60143964488476	5.1203608472323	2.50524512460207	2.75685847459271	12.3435531711824	11.612339693109	2.98788996777594	4.04359566607378	3.6225891993636	18.9812038640726	38.943191958339	0	1.45419385533652	4.52401226193408	2.29505815211539	1.00012295397637	3.76476062645777	19.1309328977552	7.02334035727451	15.4533636909888	2.74682283854948	1.02139380524528	1.64563846744349	5.83112135452937	0	2.80232344731554	4.51194992375903	5.86233363631942	6.66377271000816	0.00312025847863995	0.0899585205187683	0.835327360986885	NA
699	hsa-miR-122-5p&iso_3p:-3&iso-19-909U242N	0	1.02407216944646	0.835081708200689	0.551371694918543	0	4.97671701133243	0.746972491943984	1.61743826642951	0	2.71160055201037	9.08674479027911	0.94594268116329	1.45419385533652	0	2.29505815211539	0	2.50984041763851	5.31414802715422	7.02334035727451	1.71704041010987	0	1.02139380524528	3.56555001279422	1.16622427090587	0	0.700580861828885	0	5.86233363631942	1.96877304187311	-0.00576293164875083	0.0904923015805827	0.653280600344442	NA
700	hsa-miR-122-5p&iso_5p:+1&iso-21-637DD89Z0	0	7.16850518612522	3.34032683280275	0.551371694918543	15.0865649870007	11.612339693109	2.24091747583195	4.85231479928854	4.8301189324848	10.8464022080415	27.2602343708373	3.78377072465316	3.63548463834129	3.01600817462272	4.59011630423078	1.00012295397637	2.50984041763851	1.06282960543084	15.0500150513025	9.44372225560426	3.66243045139931	0	2.19418462325798	2.33244854181175	1.44578401327866	2.4520330164011	2.25597496187951	3.90822242421295	5.36186015494579	0.024514103870524	0.0945828490127871	0.127633127998451	NA
701	hsa-miR-122-5p&iso_5p:+2&iso-20-54XFI37Y	0	5.1203608472323	2.50524512460207	0	9.60054135536407	2.48835850566622	2.24091747583195	4.04359566607378	0	10.8464022080415	12.981063986113	0	5.08967849367781	1.50800408731136	2.29505815211539	3.00036886192912	1.25492020881926	2.12565921086169	12.040012041042	5.1511212303296	2.74682283854948	0	1.09709231162899	1.16622427090587	0	0	0	0	3.11790881700341	0.0175529242861074	0.092847114652633	0.151606237513757	NA
702	hsa-miR-122-5p&iso_5p:+3&iso-19-1WOO94KP	1.15035991122119	1.02407216944646	0	1.10274338983709	13.7150590790915	0	0	0	2.4150594662424	2.71160055201037	5.1924255944452	0.94594268116329	2.18129078300477	0	0	1.00012295397637	0	1.06282960543084	2.006668673507	5.1511212303296	0.915607612849827	0	0.548546155814495	0	0	0	0	0	1.46869463779894	0.0139897883636113	0.0922489857310535	0.147117691285141	NA
703	hsa-miR-122-5p&iso_add3p:1&iso-22-909U247NO	0	1.02407216944646	3.34032683280275	0	0	0	0	3.23487653285902	0	0.903866850670123	1.2981063986113	0	0	0	0	1.00012295397637	0	1.06282960543084	0	0	0	0	0	0	0	1.05087129274333	0	0	0.46125259416215	-0.00289424315929234	0.0909849419650694	0.690133149893831	NA
704	hsa-miR-122-5p&iso_add3p:1&iso-22-909U247NQ	0	1.02407216944646	1.67016341640138	1.10274338983709	0	2.48835850566622	0.746972491943984	0	0	0	15.5772767833356	0	0	0	0	2.00024590795275	1.25492020881926	2.12565921086169	0	1.71704041010987	0	0	0.274273077907248	3.49867281271762	0	1.75145215457221	0	1.95411121210647	1.32807006255992	-0.0139766583556989	0.0922785802354239	0.137714174109895	NA
705	hsa-miR-122-5p&iso_add3p:1&iso-23-909U247N0L	21.8568383132026	96.2627839279673	66.8065366560551	19.298009322149	35.659153605638	81.2863778517631	22.4091747583195	24.2615739964427	7.24517839872721	65.0784132482489	201.206491784752	9.4594268116329	16.7232293363699	18.0960490477363	10.3277616845192	29.0035656653149	57.7263296056857	21.2565921086169	69.2300692359916	51.511212303296	27.4682283854948	16.3423008839244	31.8156770372407	37.319176668988	7.22892006639329	21.7180067166954	20.3037746569156	21.4952233331712	39.5855741218304	0.0199553931351295	0.0919721267082629	0.322735581689219	0.755212073065056
