	Gene	SRR7218579	SRR7218580	SRR7218581	SRR7218582	SRR7218583	SRR7218584	SRR7218585	SRR7218586	baseMean	log2FoldChange	lfcSE	pvalue	padj
204	hsa-miR-320a-3p&iso_add3p:1&iso-22-B0NKZ01JN	212.054902000537	107.245677704477	276.211444244878	212.063398991655	111.127125568342	115.211818944632	48.9484840173599	54.8058454865296	142.208587119801	0.487084524385865	0.530274087062571	0.243129387960022	0.384954864270035
205	hsa-miR-320a-3p&iso_add3p:1&iso-23-B0NKZ01JD7	138.827309942798	56.4254262486972	134.233599072277	93.3078955563282	37.7283451003631	31.0889035247419	22.0612885712045	38.0596149212011	68.9665478672013	0.292315242253079	0.542946615060326	0.482666922154323	0.606882674179332
206	hsa-miR-320a-3p&iso_add3p:1&iso-23-B0NKZ01JDS	27.4603470216523	4.48413983433355	2.58141536677456	15.6600663870761	3.42984955457846	7.31503612346869	4.13649160710084	7.61192298424022	9.08490860990308	-0.376461448407593	0.651492429707329	0.383718196669472	0.529159771213546
207	hsa-miR-320a-3p&iso_add3p:2&iso-24-B0NKZ01JHX	36.6137960288697	2.98942655622237	18.0699075674219	25.4476078789986	2.40089468820492	9.14379515433586	4.82590687495098	4.56715379054413	13.0073110674436	-0.0905043671348523	0.621790373596337	0.821404597291618	0.883397397087212
208	hsa-miR-320a-3p&iso_add3p:2&iso-24-B0NKZ01JHZ	3.05114966907247	0.747356639055592	0	1.30500553225634	1.37193982183138	3.65751806173434	2.06824580355042	1.52238459684804	1.71545001554357	-0.387644186749782	0.797126910928593	0.329386179707839	NA
209	hsa-miR-320a-3p&iso_add3p:2&iso-24-B0NKZ01JI0	1.52557483453624	1.86839159763898	2.58141536677456	3.91501659676902	0.685969910915692	0	0	6.08953838739217	2.08323833675333	0.0643452467377471	0.723486098321705	0.85470739794731	NA
210	hsa-miR-320a-3p&iso_add3p:2&iso-24-B0NKZ01JIB	1.52557483453624	1.12103495858339	10.3256614670982	0.652502766128169	2.05790973274708	0	3.4470763392507	0	2.39122001229297	0.268145056601627	0.762329701944854	0.465051206711703	NA
211	hsa-miR-320a-3p&iso_add3p:2&iso-24-B0NKZ01JID	0	1.12103495858339	0	2.61001106451268	0	1.82875903086717	1.37883053570028	0	0.867329448707939	0.037967714700475	0.769904599238019	0.869668282677582	NA
212	hsa-miR-320a-3p&iso_add3p:2&iso-24-B0NKZ01JIE	21.3580476835073	8.59460134913931	28.3955690345201	25.4476078789986	3.08686459912061	0	4.13649160710084	9.13430758108826	12.5191862166844	0.414092619409856	0.681713151132276	0.340687361494359	0.489559149710382
213	hsa-miR-320a-3p&iso_snv&iso-22-F0NKZ01JL	4.57672450360871	1.12103495858339	0	1.95750829838451	1.71492477728923	1.82875903086717	0	1.52238459684804	1.59016702069763	-0.110120821490108	0.734490519143183	0.750813443760171	NA
214	hsa-miR-320a-3p&iso_snv&iso-22-O0NKZ01JL	1.52557483453624	0	7.74424610032367	5.22002212902535	0.685969910915692	1.82875903086717	0.68941526785014	0	2.21174840918978	0.366909940711403	0.825028323133745	0.298164690468576	NA
215	hsa-miR-320a-3p&iso_snv_central&iso-22-B0NKN01JL	1.52557483453624	1.12103495858339	2.58141536677456	3.26251383064085	0	1.82875903086717	0	0	1.28991225267528	0.178796560032949	0.781528609991407	0.530432237322177	NA
216	hsa-miR-320a-3p&iso_snv_central&iso-22-B0NKW01JL	6.10229933814495	1.49471327811118	2.58141536677456	1.30500553225634	0.342984955457846	0	0	1.52238459684804	1.66860038344911	-0.107872033316986	0.744814880707144	0.740011926516152	NA
217	hsa-miR-320a-3p&iso_snv_central_supp&iso-22-B0NKZ0RJL	3.05114966907247	1.12103495858339	0	5.22002212902535	0.685969910915692	3.65751806173434	1.37883053570028	0	1.88931565812894	-0.0140489456691956	0.717331709143764	0.967317955043274	NA
218	hsa-miR-320a-3p&iso_snv_central_supp&iso-22-B0NKZK1JL	3.05114966907247	1.49471327811118	0	1.95750829838451	1.02895486637354	0	0.68941526785014	0	1.02771767247398	0.0692329296076648	0.755237174180012	0.824673796845508	NA
219	hsa-miR-320a-3p&iso_snv_seed&iso-22-B03KZ01JL	3.05114966907247	0.747356639055592	0	1.95750829838451	0.685969910915692	1.82875903086717	0	1.52238459684804	1.22414101814294	-0.13257187324669	0.755650480464593	0.696829382071409	NA
220	hsa-miR-320a-3p&iso_snv_seed&iso-22-D0NKZ01JL	4.57672450360871	1.86839159763898	2.58141536677456	2.61001106451268	1.02895486637354	0	0	0	1.58318717486356	0.171433288540228	0.759904018309009	0.603577591172157	NA
221	hsa-miR-320c&NA&iso-20-B0NKZ013	16.7813231798986	20.9259858935566	18.0699075674219	63.2927683144324	18.8641725501815	7.31503612346869	3.4470763392507	7.61192298424022	19.5385241190563	1.36936659545785	0.767401252700026	0.0132232446215374	0.0765855324883145
222	hsa-miR-320c&iso_add3p:1&iso-20-B0NKZ01J	62.5485682159857	65.7673842368921	170.373414207121	170.95572472558	54.8775928732554	36.5751806173434	12.4094748213025	12.1790767747843	73.2108020590331	1.53256151353394	0.700871924995704	0.00446730272015033	0.0514832255268522
223	hsa-miR-320c&iso_add3p:2&iso-22-B0NKZ013L	1.52557483453624	0	0	1.30500553225634	1.37193982183138	7.31503612346869	0	3.04476919369609	1.82029068822359	-0.414891059757487	0.861022530504036	0.252731094831062	NA
224	hsa-miR-320d&iso_add3p:1&iso-19-B0NKZ0EY	15.2557483453624	49.3255381776691	103.256614670982	105.052945346635	36.6993902339895	18.2875903086717	6.8941526785014	12.1790767747843	43.3688820670745	2.22705289600371	0.655066497366279	6.24550521899066e-05	0.00341762211001423
225	hsa-miR-320d&iso_add3p:1&iso-19-B0NKZ0EZ	4.57672450360871	2.24206991716678	0	6.52502766128169	1.37193982183138	0	0	0	1.83947023798607	0.266128029860746	0.789483395861663	0.434414967851291	NA
226	hsa-miR-340-5p&NA&iso-22-YLDFI0EUQ	3.05114966907247	3.36310487575016	0	0	1.71492477728923	1.82875903086717	17.2353816962535	7.61192298424022	4.35065537918409	-1.20372489570059	1.19973264256916	0.0457107084434605	0.147481719694939
227	hsa-miR-340-5p&iso_3p:-1&iso-21-YLDFI0EUE	1.52557483453624	2.61574823669457	0	0	0.342984955457846	3.65751806173434	2.75766107140056	0	1.36243589497794	-0.235645429285678	0.783268548380723	0.49962289860071	NA
228	hsa-miR-342-5p&NA&iso-21-1KXXWW5YB	0	1.12103495858339	0	0	0.342984955457846	1.82875903086717	3.4470763392507	4.56715379054413	1.4133761343379	-0.528101274379325	0.950960210715487	0.168734226723969	NA
229	hsa-miR-361-3p&NA&iso-23-8RJ37EWU0Q	0	1.86839159763898	0	0	2.05790973274708	1.82875903086717	2.75766107140056	1.52238459684804	1.25438825368773	-0.0942699036428456	0.747154987578967	0.785523871809463	NA
230	hsa-miR-361-3p&iso_3p:+1&iso-24-8RJ37EWUKP	6.10229933814495	4.48413983433355	5.16283073354911	1.95750829838451	4.458804420952	1.82875903086717	0.68941526785014	0	3.08546961551018	0.316426817803875	0.732232605463253	0.4309475717457	NA
231	hsa-miR-361-3p&iso_3p:-1&iso-22-8RJ37EWUQ	9.15344900721742	2.61574823669457	2.58141536677456	1.30500553225634	1.02895486637354	0	8.96239848205182	1.52238459684804	3.39616951102704	-0.577558994356472	0.83847525091692	0.193968229658742	0.341779554208732
232	hsa-miR-3615&iso_add3p:1&iso-22-W7MI3SMI2	3.05114966907247	1.86839159763898	2.58141536677456	1.95750829838451	2.74387964366277	5.48627709260151	13.7883053570028	6.08953838739217	4.69580817656622	-0.94477322895879	0.890519228300772	0.0737840831937301	0.191167851911028
233	hsa-miR-3615&iso_add3p:1&iso-22-W7MI3SMI3	0	0.373678319527796	0	0	1.37193982183138	5.48627709260151	1.37883053570028	0	1.07634072120762	-0.249338297716626	0.81358465472738	0.437753151123074	NA
234	hsa-miR-375-3p&NA&iso-22-ZWWNMILWL	1.52557483453624	16.0681677396952	2.58141536677456	0.652502766128169	9.94656370827753	10.972554185203	2.75766107140056	6.08953838739217	6.32424725742594	0.237143826204835	0.665369897238691	0.570147679340895	0.680348871924381
235	hsa-miR-375-3p&iso_3p:-1&iso-21-ZWWNMILW0	0	10.4629929467783	0	2.61001106451268	3.77283451003631	10.972554185203	1.37883053570028	9.13430758108826	4.79144135291486	-0.0597136060140275	0.667766205073883	0.878282999148121	0.915021845140934
236	hsa-miR-375-3p&iso_3p:-2&iso-20-ZWWNMILW	0	2.61574823669457	0	0	0	1.82875903086717	0.68941526785014	1.52238459684804	0.832038391532491	-0.0496788973342883	0.775093579941283	0.88715613539761	NA
237	hsa-miR-375-3p&iso_add3p:1&iso-22-ZWWNMILWN	0	1.49471327811118	0	0	1.71492477728923	1.82875903086717	2.06824580355042	3.04476919369609	1.26892651043926	-0.176647503340049	0.763113736959804	0.613896309940094	NA
238	hsa-miR-378a-3p&NA&iso-22-E8EY5MF0M	22.8836225180436	60.1622094439752	61.9539688025894	76.995326403124	28.8107362584591	7.31503612346869	10.3412290177521	13.7014613716324	35.2704487423805	1.77249736764639	0.641122193387826	0.000792319970374476	0.018155489478337
239	hsa-miR-378a-3p&iso_3p:+1&iso-23-E8EY5MF0DV	0	1.86839159763898	0	10.4400442580507	4.458804420952	1.82875903086717	2.75766107140056	3.04476919369609	3.04980369657569	0.393461789716873	0.767109006325597	0.346783693219231	NA
240	hsa-miR-378a-3p&iso_3p:-1&iso-21-E8EY5MF00	18.3068980144348	29.8942655622237	12.9070768338728	101.790431515994	10.6325336191932	7.31503612346869	1.37883053570028	1.52238459684804	22.968432100217	1.86112308674928	1.00062718849474	0.00574633539489601	0.0514832255268522
241	hsa-miR-378a-3p&iso_add3p:1&iso-22-E8EY5MF0L	19.8324728489711	14.9471327811118	18.0699075674219	57.4202434192789	12.6904433519403	7.31503612346869	6.8941526785014	0	17.1461735963368	1.00879315062295	0.817403495929394	0.0559410857633446	0.170820101170213
242	hsa-miR-378a-3p&iso_add3p:1&iso-22-E8EY5MF0N	15.2557483453624	19.8049509349732	15.4884922006473	30.0151272418958	10.9755185746511	9.14379515433586	5.51532214280112	6.08953838739217	14.0360616227574	0.733587017744899	0.640483606342899	0.113488984205972	0.247617223366501
243	hsa-miR-378a-3p&iso_add3p:1&iso-23-E8EY5MF0D8	9.15344900721742	12.3313845444173	28.3955690345201	54.8102323547662	8.57462388644615	5.48627709260151	3.4470763392507	4.56715379054413	15.8457207562204	1.69967125430671	0.858047458949329	0.00571904440134285	0.0514832255268522
244	hsa-miR-378a-3p&iso_add3p:1&iso-23-E8EY5MF0DU	19.8324728489711	19.0575942959176	5.16283073354911	32.6251383064085	12.3474583964825	18.2875903086717	7.58356794635154	3.04476919369609	14.742677753756	0.318704514879374	0.590232293980738	0.456732999293578	0.603637221420328
245	hsa-miR-378a-3p&iso_add3p:1&iso-23-E8EY5MF0DW	13.7301735108261	46.3361116214467	18.0699075674219	54.157729588638	20.9220822829286	7.31503612346869	23.4401191069047	21.3133843558726	25.6605680196884	0.754959758847018	0.597163759625833	0.0972433194191908	0.22913774753556
246	hsa-miR-378d&iso_add3p:1&iso-20-E8EY5MF0	0	3.36310487575016	0	9.13503872579437	0.685969910915692	1.82875903086717	0	3.04476919369609	2.25720521712794	0.388334094414828	0.828474027718067	0.290329433828213	NA
247	hsa-miR-381-3p&NA&iso-22-V5DK2JW7N	3.05114966907247	4.85781815386135	0	0.652502766128169	2.40089468820492	0	8.27298321420168	0	2.40441856143357	-0.125645502161245	0.718525377986324	0.738919701998853	NA
248	hsa-miR-423-3p&NA&iso-23-F9R75JK9Z	35.0882211943334	14.1997761420562	20.6513229341965	2.61001106451268	9.26059379736184	12.8013132160702	15.1671358927031	22.8357689527207	16.5767678992443	-0.58412674674303	0.624359977075677	0.187168542089065	0.336903375760317
249	hsa-miR-423-3p&iso_3p:+1&iso-24-F9R75JK9FD	1.52557483453624	1.49471327811118	0	0	0.342984955457846	0	2.75766107140056	0	0.765116767438228	-0.143513523408264	0.788705789204883	0.657796143491999	NA
250	hsa-miR-423-3p&iso_3p:-1&iso-22-F9R75JK9H	6.10229933814495	1.49471327811118	5.16283073354911	2.61001106451268	3.77283451003631	1.82875903086717	6.8941526785014	4.56715379054413	4.05409430303337	-0.310276467096109	0.674176834833018	0.458905489968671	0.603637221420328
251	hsa-miR-423-3p&iso_5p:-1&iso-24-DIMMXKK7FZ	0	1.49471327811118	0	0	1.02895486637354	1.82875903086717	0.68941526785014	3.04476919369609	1.01082645461226	-0.141449756751989	0.770948401332986	0.673695917094647	NA
